 Sample   Time     Commanded Pos   Encoder 1 Pos   Encoder 2 Pos 
  1969   17.434           0.469          26.000          17.469;
  1970   17.443           0.469          26.000          17.469;
  1971   17.452           0.469          26.000          17.469;
  1972   17.460           0.469          26.000          17.469;
  1973   17.469           0.469          26.000          17.469;
  1974   17.478           0.469          26.000          17.469;
  1975   17.487           0.469          26.000          17.469;
  1976   17.496           0.469          26.000          17.469;
  1977   17.505           0.469          26.000          17.469;
  1978   17.514           0.469          26.000          17.469;
  1979   17.522           0.469          26.000          17.469;
  1980   17.531           0.469          26.000          17.469;
  1981   17.540           0.469          26.000          17.469;
  1982   17.549           0.469          26.000          17.469;
  1983   17.558           0.469          26.000          17.469;
  1984   17.567           0.469          26.000          17.469;
  1985   17.576           0.469          26.000          17.469;
  1986   17.584           0.469          26.000          17.469;
  1987   17.593           0.469          26.000          17.469;
  1988   17.602           0.469          26.000          17.469;
  1989   17.611           0.469          26.000          17.469;
  1990   17.620           0.469          26.000          17.469;
  1991   17.629           0.469          26.000          17.469;
  1992   17.638           0.469          26.000          17.469;
  1993   17.646           0.469          26.000          17.469;
  1994   17.655           0.469          26.000          17.469;
  1995   17.664           0.469          26.000          17.469;
  1996   17.673           0.469          26.000          17.469;
  1997   17.682           0.469          26.000          17.469;
  1998   17.691           0.469          26.000          17.469;
  1999   17.699           0.469          26.000          17.469;
  2000   17.708           0.469          26.000          17.469;
  2001   17.717           0.469          26.000          17.469;
  2002   17.726           0.469          26.000          17.469;
  2003   17.735           0.469          26.000          17.469;
  2004   17.744           0.469          26.000          17.469;
  2005   17.753           0.469          26.000          17.469;
  2006   17.761           0.469          26.000          17.469;
  2007   17.770           0.469          26.000          17.469;
  2008   17.779           0.469          26.000          17.469;
  2009   17.788           0.469          26.000          17.469;
  2010   17.797           0.469          26.000          17.469;
  2011   17.806           0.469          26.000          17.469;
  2012   17.815           0.469          26.000          17.469;
  2013   17.823           0.469          26.000          17.469;
  2014   17.832           0.469          26.000          17.469;
  2015   17.841           0.469          26.000          17.469;
  2016   17.850           0.469          26.000          17.469;
  2017   17.859           0.469          26.000          17.469;
  2018   17.868           0.469          26.000          17.469;
  2019   17.877           0.469          26.000          17.469;
  2020   17.885           0.469          26.000          17.469;
  2021   17.894           0.469          26.000          17.469;
  2022   17.903           0.469          26.000          17.469;
  2023   17.912           0.469          26.000          17.469;
  2024   17.921           0.469          26.000          17.469;
  2025   17.930           0.469          26.000          17.469;
  2026   17.939           0.469          26.000          17.469;
  2027   17.947           0.469          26.000          17.469;
  2028   17.956           0.469          26.000          17.469;
  2029   17.965           0.469          26.000          17.469;
  2030   17.974           0.469          26.000          17.469;
  2031   17.983           0.469          26.000          17.469;
  2032   17.992           0.469          26.000          17.469;
  2033   18.001           0.469          26.000          17.469;
  2034   18.009           0.469          26.000          17.469;
  2035   18.018           0.469          26.000          17.469;
  2036   18.027           0.469          26.000          17.469;
  2037   18.036           0.469          26.000          17.469;
  2038   18.045           0.469          26.000          17.469;
  2039   18.054           0.469          26.000          17.469;
  2040   18.063           0.469          26.000          17.469;
  2041   18.071           0.469          26.000          17.469;
  2042   18.080           0.469          26.000          17.469;
  2043   18.089           0.469          26.000          17.469;
  2044   18.098           0.469          26.000          17.469;
  2045   18.107           0.469          26.000          17.469;
  2046   18.116           0.469          26.000          17.469;
  2047   18.124           0.469          26.000          17.469;
  2048   18.133           0.469          26.000          17.469;
  2049   18.142           0.469          26.000          17.469;
  2050   18.151           0.469          26.000          17.469;
  2051   18.160           0.469          26.000          17.469;
  2052   18.169           0.469          26.000          17.469;
  2053   18.178           0.469          26.000          17.469;
  2054   18.186           0.469          26.000          17.469;
  2055   18.195           0.469          26.000          17.469;
  2056   18.204           0.469          26.000          17.469;
  2057   18.213           0.469          26.000          17.469;
  2058   18.222           0.469          26.000          17.469;
  2059   18.231           0.469          26.000          17.469;
  2060   18.240           0.469          26.000          17.469;
  2061   18.248           0.469          26.000          17.469;
  2062   18.257           0.469          26.000          17.469;
  2063   18.266           0.469          26.000          17.469;
  2064   18.275           0.469          26.000          17.469;
  2065   18.284           0.469          26.000          17.469;
  2066   18.293           0.469          26.000          17.469;
  2067   18.302           0.469          26.000          17.469;
  2068   18.310           0.469          26.000          17.469;
  2069   18.319           0.469          26.000          17.469;
  2070   18.328           0.469          26.000          17.469;
  2071   18.337           0.469          26.000          17.469;
  2072   18.346           0.469          26.000          17.469;
  2073   18.355           0.469          26.000          17.469;
  2074   18.364           0.469          26.000          17.469;
  2075   18.372           0.469          26.000          17.469;
  2076   18.381           0.469          26.000          17.469;
  2077   18.390           0.469          26.000          17.469;
  2078   18.399           0.469          26.000          17.469;
  2079   18.408           0.469          26.000          17.469;
  2080   18.417           0.469          26.000          17.469;
  2081   18.426           0.469          26.000          17.469;
  2082   18.434           0.469          26.000          17.469;
  2083   18.443           0.469          26.000          17.469;
  2084   18.452           0.469          26.000          17.469;
  2085   18.461           0.469          26.000          17.469;
  2086   18.470           0.469          26.000          17.469;
  2087   18.479           0.469          26.000          17.469;
  2088   18.488           0.469          26.000          17.469;
  2089   18.496           0.469          26.000          17.469;
  2090   18.505           0.469          26.000          17.469;
  2091   18.514           0.469          26.000          17.469;
  2092   18.523           0.469          26.000          17.469;
  2093   18.532           0.469          26.000          17.469;
  2094   18.541           0.469          26.000          17.469;
  2095   18.549           0.469          26.000          17.469;
  2096   18.558           0.469          26.000          17.469;
  2097   18.567           0.469          26.000          17.469;
  2098   18.576           0.469          26.000          17.469;
  2099   18.585           0.469          26.000          17.469;
  2100   18.594           0.469          26.000          17.469;
  2101   18.603           0.469          26.000          17.469;
  2102   18.611           0.469          26.000          17.469;
  2103   18.620           0.469          26.000          17.469;
  2104   18.629           0.469          26.000          17.469;
  2105   18.638           0.469          26.000          17.469;
  2106   18.647           0.469          26.000          17.469;
  2107   18.656           0.469          26.000          17.469;
  2108   18.665           0.469          26.000          17.469;
  2109   18.673           0.469          26.000          17.469;
  2110   18.682           0.469          26.000          17.469;
  2111   18.691           0.469          26.000          17.469;
  2112   18.700           0.469          26.000          17.469;
  2113   18.709           0.469          26.000          17.469;
  2114   18.718           0.469          26.000          17.469;
  2115   18.727           0.469          26.000          17.469;
  2116   18.735           0.469          26.000          17.469;
  2117   18.744           0.469          26.000          17.469;
  2118   18.753           0.469          26.000          17.469;
  2119   18.762           0.469          26.000          17.469;
  2120   18.771           0.469          26.000          17.469;
  2121   18.780           0.469          26.000          17.469;
  2122   18.789           0.469          26.000          17.469;
  2123   18.797           0.469          26.000          17.469;
  2124   18.806           0.469          26.000          17.469;
  2125   18.815           0.469          26.000          17.469;
  2126   18.824           0.469          26.000          17.469;
  2127   18.833           0.469          26.000          17.469;
  2128   18.842           0.469          26.000          17.469;
  2129   18.851           0.469          26.000          17.469;
  2130   18.859           0.469          26.000          17.469;
  2131   18.868           0.469          26.000          17.469;
  2132   18.877           0.469          26.000          17.469;
  2133   18.886           0.469          26.000          17.469;
  2134   18.895           0.469          26.000          17.469;
  2135   18.904           0.469          26.000          17.469;
  2136   18.913           0.469          26.000          17.469;
  2137   18.921           0.469          26.000          17.469;
  2138   18.930           0.469          26.000          17.469;
  2139   18.939           0.469          26.000          17.469;
  2140   18.948           0.469          26.000          17.469;
  2141   18.957           0.469          26.000          17.469;
  2142   18.966           0.469          26.000          17.469;
  2143   18.974           0.469          26.000          17.469;
  2144   18.983           0.469          26.000          17.469;
  2145   18.992           0.469          26.000          17.469;
  2146   19.001           0.469          26.000          17.469;
  2147   19.010           0.469          26.000          17.469;
  2148   19.019           0.469          26.000          17.469;
  2149   19.028           0.469          26.000          17.469;
  2150   19.036           0.469          26.000          17.469;
  2151   19.045           0.469          26.000          17.469;
  2152   19.054           0.469          26.000          17.469;
  2153   19.063           0.469          26.000          17.469;
  2154   19.072           0.469          26.000          17.469;
  2155   19.081           0.469          26.000          17.469;
  2156   19.090           0.469          26.000          17.469;
  2157   19.098           0.469          26.000          17.469;
  2158   19.107           0.469          26.000          17.469;
  2159   19.116           0.469          26.000          17.469;
  2160   19.125           0.469          26.000          17.469;
  2161   19.134           0.469          26.000          17.469;
  2162   19.143           0.469          26.000          17.469;
  2163   19.152           0.469          26.000          17.469;
  2164   19.160           0.469          26.000          17.469;
  2165   19.169           0.469          26.000          17.469;
  2166   19.178           0.469          26.000          17.469;
  2167   19.187           0.469          26.000          17.469;
  2168   19.196           0.469          26.000          17.469;
  2169   19.205           0.469          26.000          17.469;
  2170   19.214           0.469          26.000          17.469;
  2171   19.222           0.469          26.000          17.469;
  2172   19.231           0.469          26.000          17.469;
  2173   19.240           0.469          26.000          17.469;
  2174   19.249           0.469          26.000          17.469;
  2175   19.258           0.469          26.000          17.469;
  2176   19.267           0.469          26.000          17.469;
  2177   19.276           0.469          26.000          17.469;
  2178   19.284           0.469          26.000          17.469;
  2179   19.293           0.469          26.000          17.469;
  2180   19.302           0.469          26.000          17.469;
  2181   19.311           0.469          26.000          17.469;
  2182   19.320           0.469          26.000          17.469;
  2183   19.329           0.469          26.000          17.469;
  2184   19.338           0.469          26.000          17.469;
  2185   19.346           0.469          26.000          17.469;
  2186   19.355           0.469          26.000          17.469;
  2187   19.364           0.469          26.000          17.469;
  2188   19.373           0.469          26.000          17.469;
  2189   19.382           0.469          26.000          17.469;
  2190   19.391           0.469          26.000          17.469;
  2191   19.399           0.469          26.000          17.469;
  2192   19.408           0.469          26.000          17.469;
  2193   19.417           0.469          26.000          17.469;
  2194   19.426           0.469          26.000          17.469;
  2195   19.435           0.469          26.000          17.469;
  2196   19.444           0.469          26.000          17.469;
  2197   19.453           0.469          26.000          17.469;
  2198   19.461           0.469          26.000          17.469;
  2199   19.470           0.469          26.000          17.469;
  2200   19.479           0.469          26.000          17.469;
  2201   19.488           0.469          26.000          17.469;
  2202   19.497           0.469          26.000          17.469;
  2203   19.506           0.469          26.000          17.469;
  2204   19.515           0.469          26.000          17.469;
  2205   19.523           0.469          26.000          17.469;
  2206   19.532           0.469          26.000          17.469;
  2207   19.541           0.469          26.000          17.469;
  2208   19.550           0.469          26.000          17.469;
  2209   19.559           0.469          26.000          17.469;
  2210   19.568           0.469          26.000          17.469;
  2211   19.577           0.469          26.000          17.469;
  2212   19.585           0.469          26.000          17.469;
  2213   19.594           0.469          26.000          17.469;
  2214   19.603           0.469          26.000          17.469;
  2215   19.612           0.469          26.000          17.469;
  2216   19.621           0.469          26.000          17.469;
  2217   19.630           0.469          26.000          17.469;
  2218   19.639           0.469          26.000          17.469;
  2219   19.647           0.469          26.000          17.469;
  2220   19.656           0.469          26.000          17.469;
  2221   19.665           0.469          26.000          17.469;
  2222   19.674           0.469          26.000          17.469;
  2223   19.683           0.469          26.000          17.469;
  2224   19.692           0.469          26.000          17.469;
  2225   19.701           0.469          26.000          17.469;
  2226   19.709           0.469          26.000          17.469;
  2227   19.718           0.469          26.000          17.469;
  2228   19.727           0.469          26.000          17.469;
  2229   19.736           0.469          26.000          17.469;
  2230   19.745           0.469          26.000          17.469;
  2231   19.754           0.469          26.000          17.469;
  2232   19.763           0.469          26.000          17.469;
  2233   19.771           0.469          26.000          17.469;
  2234   19.780           0.469          26.000          17.469;
  2235   19.789           0.469          26.000          17.469;
  2236   19.798           0.469          26.000          17.469;
  2237   19.807           0.469          26.000          17.469;
  2238   19.816           0.469          26.000          17.469;
  2239   19.824           0.469          26.000          17.469;
  2240   19.833           0.469          26.000          17.469;
  2241   19.842           0.469          26.000          17.469;
  2242   19.851           0.469          26.000          17.469;
  2243   19.860           0.469          26.000          17.469;
  2244   19.869           0.469          26.000          17.469;
  2245   19.878           0.469          26.000          17.469;
  2246   19.886           0.469          26.000          17.469;
  2247   19.895           0.469          26.000          17.469;
  2248   19.904           0.469          26.000          17.469;
  2249   19.913           0.469          26.000          17.469;
  2250   19.922           0.469          26.000          17.469;
  2251   19.931           0.469          26.000          17.469;
  2252   19.940           0.469          26.000          17.469;
  2253   19.948           0.469          26.000          17.469;
  2254   19.957           0.469          26.000          17.469;
  2255   19.966           0.469          26.000          17.469;
  2256   19.975           0.469          26.000          17.469;
  2257   19.984           0.469          26.000          17.469;
  2258   19.993           0.469          26.000          17.469]
